id_recomendacion,id_parcela,id_ciclo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,nivel_urgencia,algoritmo_version,aceptada,ahorro_estimado_m3,ahorro_mxn,ahorro_kwh,prioridad_tecnificacion,migracion_sugerida,score_optimizacion,confianza_modelo,explicacion_ia
7a77ed51-14f2-4ae8-abbc-d82d1bb98e14,PAR-046,CIC-2025-OI,2026-01-26,2026-01-31,20.52,3.51,4.317,16.79,Media,MILPIN-v2.0,modificada,1026.1,1723.85,316.65,Baja,Microaspersion -> Goteo,0.41,0.48,Balance hidrico acumulado indica deficit de 16.8 mm. Riego preventivo recomendado en 3 dias.
42ac3900-4d37-4fae-9702-b9aa6d2ada49,PAR-046,CIC-2025-OI,2025-10-27,2025-10-28,18.63,5.0,1.75,11.55,Baja,MILPIN-v2.0,modificada,931.3,1564.58,287.4,Baja,Gravedad -> Microaspersion,0.6,0.68,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Inicial.
720e3f43-3d6a-485f-8e0d-38c7826b89d9,PAR-046,CIC-2025-OI,2026-04-11,2026-04-14,17.28,7.37,5.955,7.54,Media,MILPIN-v1.3,rechazada,863.5,1450.68,266.48,Media,Aspersion -> Goteo,0.63,0.6,Deficit acumulado 7.5 mm supera umbral critico. Riego urgente antes de 5 dias para evitar dano.
589ff455-c186-4c2d-9793-d0d05cd5282d,PAR-046,CIC-2025-OI,2026-04-10,2026-04-12,20.14,7.47,5.744,13.16,Alta,MILPIN-v2.0,modificada,1006.2,1690.42,310.51,Alta,Gravedad -> Microaspersion,0.62,0.39,Deficit acumulado 13.2 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
ee3b586c-10ad-419f-a6ed-e857789bd3bf,PAR-046,CIC-2025-OI,2026-03-30,2026-04-04,28.31,6.09,5.487,21.34,Media,MILPIN-v1.3,aceptada,1414.5,2376.36,436.51,Media,Microaspersion -> Goteo,0.59,0.69,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 21.3 mm.
6383daf2-1bde-4380-8730-8bd1cabc00ba,PAR-046,CIC-2026-PV,2026-09-15,2026-09-17,24.48,6.5,4.745,14.58,Baja,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Media,Aspersion -> Goteo,0.85,0.83,Deficit acumulado 14.6 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
237701e0-fc42-44d0-a864-118469e032fe,PAR-046,CIC-2026-PV,2026-10-07,2026-10-09,29.05,4.96,3.274,20.41,Baja,MILPIN-v1.2,modificada,0.0,0.0,0.0,Baja,Aspersion -> Goteo,0.81,0.85,Deficit acumulado 20.4 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
51ad5706-5a88-43b9-8da7-64841093eff1,PAR-046,CIC-2026-PV,2026-08-13,2026-08-14,18.02,7.52,6.52,13.92,Media,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Baja,Aspersion -> Goteo,0.84,0.9,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Final.
5e04762e-965a-4b8f-935c-47722111a307,PAR-046,CIC-2026-PV,2026-08-07,2026-08-10,23.99,7.54,6.809,20.69,Alta,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Media,Microaspersion -> Goteo,0.96,0.76,ETo proyectada 7.5 mm/dia (horizonte 7 dias). Kc=0.90 etapa Final. Aplicar lamina 24 mm.
c566f31b-2401-404c-bfd1-0776e76e16f2,PAR-046,CIC-2026-PV,2026-05-05,2026-05-08,28.59,8.65,8.347,23.6,Media,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Media,Aspersion -> Goteo,0.89,0.8,FAO-56 detecta inicio etapa media con Kc=0.96. Incrementar lamina un 0% respecto evento anterior.
8ab55d6c-d8f0-4ea0-946f-0651781718e7,PAR-046,CIC-2026-PV,2026-03-25,2026-03-28,32.48,6.08,2.067,25.38,Media,MILPIN-v1.2,rechazada,0.0,0.0,0.0,Media,Gravedad -> Goteo,0.8,0.81,Balance hidrico acumulado indica deficit de 25.4 mm. Riego preventivo recomendado en 3 dias.
a8358a82-6a11-4c4e-9202-aa09c22345f9,PAR-046,CIC-2026-PV,2026-04-04,2026-04-08,32.27,7.29,2.901,27.41,Media,MILPIN-v1.2,modificada,0.0,0.0,0.0,Alta,Microaspersion -> Goteo,0.79,0.82,Score optimizacion 0.79: migracion Microaspersion -> Goteo proyecta ahorro 0% consumo anual con payback < 2 ciclos.
0ea50516-8991-4309-9075-f4eb2c293982,PAR-046,CIC-2026-PV,2026-07-25,2026-07-30,14.58,8.11,8.58,7.14,Baja,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Media,Gravedad -> Microaspersion,0.91,0.91,Patron historico + indices climaticos: riego optimo en 2 dias evita estres hidrico en etapa Final.
458ab42a-4a2a-4b31-8781-e98cce5d1257,PAR-046,CIC-2026-PV,2026-04-01,2026-04-03,35.04,7.25,2.443,27.5,Media,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Alta,Microaspersion -> Goteo,0.81,0.89,Deficit acumulado 27.5 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
090af401-069b-4cf0-969b-cc624df5d6f7,PAR-047,CIC-2025-PV,2025-05-10,2025-05-13,18.15,8.72,8.894,12.82,Media,MILPIN-v2.0,aceptada,548.8,921.98,169.36,Baja,Microaspersion -> Goteo,0.59,0.53,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Desarrollo.
2e031a47-dce0-4d97-8137-94842d9b21fb,PAR-047,CIC-2025-PV,2025-09-27,2025-09-30,26.28,6.3,4.599,19.86,Alta,MILPIN-v2.0,sin_respuesta,798.0,1340.64,246.26,Alta,Microaspersion -> Goteo,0.59,0.45,Balance hidrico acumulado indica deficit de 19.9 mm. Riego preventivo recomendado en 2 dias.
6bfe3372-9b08-43fa-9299-3ddda834034f,PAR-047,CIC-2025-PV,2025-08-30,2025-09-01,28.94,7.41,5.113,20.2,Media,MILPIN-v1.2,aceptada,876.4,1472.35,270.46,Baja,Aspersion -> Goteo,0.66,0.74,ETo proyectada 7.4 mm/dia (horizonte 7 dias). Kc=0.69 etapa Final. Aplicar lamina 29 mm.
302c68a2-189b-4a62-9d82-7c149a2fd8fd,PAR-047,CIC-2025-OI,2026-01-28,2026-01-31,22.77,3.43,4.15,15.53,Baja,MILPIN-v1.2,rechazada,691.6,1161.89,213.43,Alta,Gravedad -> Goteo,0.5,0.74,Deficit acumulado 15.5 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
10e0a915-21f2-4be9-94cb-921a7531e958,PAR-047,CIC-2025-OI,2025-11-03,2025-11-04,18.1,4.04,1.333,10.82,Baja,MILPIN-v1.2,rechazada,548.8,921.98,169.36,Baja,Microaspersion -> Goteo,0.66,0.61,Deficit acumulado 10.8 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
557af59b-778d-4d72-8f96-cebce021e94f,PAR-047,CIC-2025-OI,2026-04-09,2026-04-11,30.93,7.68,6.221,23.81,Alta,MILPIN-v1.2,modificada,938.0,1575.84,289.47,Alta,Microaspersion -> Goteo,0.6,0.7,ETo proyectada 7.7 mm/dia (horizonte 7 dias). Kc=0.81 etapa Final. Aplicar lamina 31 mm.
ba531de6-1c7e-43dc-b070-f7801fa205d0,PAR-047,CIC-2025-OI,2026-01-19,2026-01-21,14.92,3.21,3.724,8.99,Alta,MILPIN-v2.0,sin_respuesta,453.6,762.05,139.98,Media,Aspersion -> Goteo,0.37,0.72,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Media.
d536b66a-7b84-46fc-8a83-1e8c59f9579d,PAR-047,CIC-2025-OI,2025-12-10,2025-12-14,24.54,3.07,2.232,19.27,Alta,MILPIN-v1.3,modificada,744.8,1251.26,229.85,Alta,Mantener sistema actual,0.49,0.58,Balance hidrico acumulado indica deficit de 19.3 mm. Riego preventivo recomendado en 3 dias.
25a94eaa-7685-4fe9-9948-181e4e513e12,PAR-047,CIC-2025-OI,2025-12-02,2025-12-04,29.16,3.21,1.897,20.96,Baja,MILPIN-v1.3,sin_respuesta,884.8,1486.46,273.05,Media,Mantener sistema actual,0.38,0.75,FAO-56 detecta inicio etapa media con Kc=0.59. Incrementar lamina un 9% respecto evento anterior.
f3b553d0-784d-4661-8135-236b0366700e,PAR-047,CIC-2026-PV,2026-06-21,2026-06-24,26.93,8.88,10.656,22.03,Media,MILPIN-v1.3,aceptada,1047.2,1759.3,323.17,Media,Gravedad -> Goteo,0.82,0.93,Score optimizacion 0.82: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
ba9b875b-6279-429f-970c-fe86627c5b64,PAR-047,CIC-2026-PV,2026-04-14,2026-04-17,15.3,7.85,4.851,9.07,Media,MILPIN-v1.3,aceptada,593.6,997.25,183.18,Alta,Mantener sistema actual,0.78,0.85,Balance hidrico acumulado indica deficit de 9.1 mm. Riego preventivo recomendado en 4 dias.
f57ede69-c14a-41d3-ad4e-2a9accac6ca5,PAR-047,CIC-2026-PV,2026-09-29,2026-10-04,24.2,6.37,4.332,15.77,Media,MILPIN-v1.2,aceptada,940.8,1580.54,290.33,Baja,Mantener sistema actual,0.75,0.84,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
ec3c8e6b-8300-416e-8c56-c1d0e6a7f8e6,PAR-047,CIC-2026-PV,2026-05-23,2026-05-25,25.36,8.19,9.746,18.77,Alta,MILPIN-v1.3,modificada,985.6,1655.81,304.16,Alta,Microaspersion -> Goteo,0.88,0.95,Balance hidrico acumulado indica deficit de 18.8 mm. Riego preventivo recomendado en 4 dias.
5d426d3e-6f2e-48ef-903c-5f5adce5f94f,PAR-047,CIC-2026-PV,2026-03-06,2026-03-09,29.44,5.99,1.977,19.85,Media,MILPIN-v2.0,aceptada,1145.2,1923.94,353.41,Baja,Gravedad -> Goteo,0.89,0.83,Balance hidrico acumulado indica deficit de 19.9 mm. Riego preventivo recomendado en 3 dias.
7763f041-8e41-4c2d-bcba-172cf55c3669,PAR-047,CIC-2026-PV,2026-06-16,2026-06-20,33.88,8.98,10.596,25.01,Media,MILPIN-v1.3,aceptada,1318.8,2215.58,406.98,Alta,Gravedad -> Goteo,0.86,0.77,Score optimizacion 0.86: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
1d0c58ef-c903-4b60-bf0e-172653449560,PAR-047,CIC-2026-PV,2026-07-26,2026-07-29,24.35,7.91,8.282,20.77,Alta,MILPIN-v1.3,aceptada,946.4,1589.95,292.06,Baja,Mantener sistema actual,0.86,0.74,Deficit acumulado 20.8 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
d24a4d24-f013-4d58-833b-27d31bd05e00,PAR-047,CIC-2026-PV,2026-03-11,2026-03-16,10.74,6.3,2.205,7.73,Baja,MILPIN-v1.2,aceptada,417.2,700.9,128.75,Media,Gravedad -> Goteo,0.82,0.91,ETo proyectada 6.3 mm/dia (horizonte 7 dias). Kc=0.35 etapa Inicial. Aplicar lamina 11 mm.
f65dfcde-5bac-48f5-8bb6-c9b846a75166,PAR-047,CIC-2026-PV,2026-07-03,2026-07-04,27.43,7.69,9.382,24.02,Media,MILPIN-v1.3,aceptada,1066.8,1792.22,329.21,Baja,Microaspersion -> Goteo,0.85,0.84,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Media.
b4b76013-6b3a-4fb5-84e2-67e472707230,PAR-047,CIC-2026-PV,2026-04-13,2026-04-16,16.0,7.62,4.275,12.53,Alta,MILPIN-v1.2,aceptada,621.6,1044.29,191.83,Media,Microaspersion -> Goteo,0.94,0.93,Score optimizacion 0.94: migracion Microaspersion -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
5242dbdc-664f-439d-a176-945d3b92ba7d,PAR-048,CIC-2025-PV,2025-03-13,2025-03-15,18.02,5.68,3.181,13.0,Alta,MILPIN-v1.2,rechazada,930.0,1562.4,287.0,Alta,Mantener sistema actual,0.67,0.64,Balance hidrico acumulado indica deficit de 13.0 mm. Riego preventivo recomendado en 3 dias.
a29d1df3-6ccb-420f-a190-959e553dc19a,PAR-048,CIC-2025-PV,2025-08-25,2025-08-27,20.75,7.77,7.071,13.38,Media,MILPIN-v2.0,modificada,1071.4,1799.95,330.63,Media,Gravedad -> Microaspersion,0.5,0.48,Score optimizacion 0.50: migracion Gravedad -> Microaspersion proyecta ahorro 11% consumo anual con payback < 2 ciclos.
c393e04b-3c07-4192-be47-831827bfc068,PAR-048,CIC-2025-PV,2025-05-27,2025-06-01,26.99,8.84,9.547,22.21,Media,MILPIN-v2.0,modificada,1395.0,2343.6,430.5,Alta,Mantener sistema actual,0.47,0.51,Deficit acumulado 22.2 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
797a49d1-3a4a-4575-9af1-41b4f8d082a7,PAR-048,CIC-2025-PV,2025-03-20,2025-03-23,21.06,5.85,3.334,13.03,Media,MILPIN-v1.2,rechazada,1086.2,1824.82,335.2,Media,Gravedad -> Microaspersion,0.62,0.39,ETo proyectada 5.8 mm/dia (horizonte 7 dias). Kc=0.57 etapa Inicial. Aplicar lamina 21 mm.
b46595da-4934-4c96-90be-059f98138767,PAR-048,CIC-2025-PV,2025-09-21,2025-09-26,31.73,6.76,6.219,23.16,Media,MILPIN-v2.0,rechazada,1636.8,2749.82,505.12,Baja,Microaspersion -> Goteo,0.62,0.6,Balance hidrico acumulado indica deficit de 23.2 mm. Riego preventivo recomendado en 6 dias.
1d2a67c9-a711-41d4-b39a-bd9145c6d5d7,PAR-048,CIC-2025-OI,2025-10-26,2025-10-31,15.6,5.0,2.95,7.03,Media,MILPIN-v2.0,rechazada,807.2,1356.1,249.1,Alta,Mantener sistema actual,0.62,0.63,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 7.0 mm.
2947034a-6826-4177-81db-8e17eff83828,PAR-048,CIC-2025-OI,2026-01-03,2026-01-06,16.03,3.17,3.36,6.34,Media,MILPIN-v1.3,modificada,829.6,1393.73,256.01,Media,Gravedad -> Microaspersion,0.38,0.57,FAO-56 detecta inicio etapa media con Kc=1.06. Incrementar lamina un 11% respecto evento anterior.
e7e1a119-b282-49a5-8df7-202ad2bf3793,PAR-048,CIC-2025-OI,2025-10-31,2025-11-05,14.62,5.04,3.074,9.81,Media,MILPIN-v1.2,modificada,755.2,1268.74,233.05,Baja,Gravedad -> Goteo,0.69,0.5,Balance hidrico acumulado indica deficit de 9.8 mm. Riego preventivo recomendado en 2 dias.
540de9a4-f243-4f8e-8ef1-3ab32a33796e,PAR-048,CIC-2025-OI,2025-11-08,2025-11-13,13.37,3.94,2.325,6.63,Media,MILPIN-v1.2,rechazada,688.2,1156.18,212.38,Alta,Gravedad -> Microaspersion,0.51,0.54,ETo proyectada 3.9 mm/dia (horizonte 7 dias). Kc=0.59 etapa Inicial. Aplicar lamina 13 mm.
01b7c762-b83e-4413-93bf-520b36d56b13,PAR-048,CIC-2025-OI,2025-12-26,2025-12-29,20.97,3.14,3.391,16.5,Media,MILPIN-v1.2,sin_respuesta,1082.5,1818.6,334.06,Alta,Mantener sistema actual,0.58,0.55,Score optimizacion 0.58: migracion Mantener sistema actual proyecta ahorro 11% consumo anual con payback < 2 ciclos.
fd38bdeb-84c2-4492-bc4f-478c571b84b1,PAR-048,CIC-2025-OI,2025-12-01,2025-12-05,33.73,3.09,2.469,27.26,Alta,MILPIN-v1.3,sin_respuesta,1741.0,2924.88,537.27,Baja,Aspersion -> Goteo,0.64,0.38,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 27.3 mm.
e17f291e-4985-4b5f-b89f-dedc1cff226c,PAR-048,CIC-2026-PV,2026-09-05,2026-09-10,27.42,6.19,5.385,22.45,Media,MILPIN-v1.3,modificada,4356.1,7318.25,1344.29,Alta,Gravedad -> Microaspersion,0.89,0.8,Balance hidrico acumulado indica deficit de 22.4 mm. Riego preventivo recomendado en 5 dias.
e0d54407-f492-4f5b-86fd-48ec510bc72b,PAR-048,CIC-2026-PV,2026-08-02,2026-08-04,22.91,7.82,7.273,16.08,Media,MILPIN-v1.3,aceptada,3641.9,6118.39,1123.89,Alta,Gravedad -> Microaspersion,0.91,0.85,Balance hidrico acumulado indica deficit de 16.1 mm. Riego preventivo recomendado en 5 dias.
cc92fb7d-5301-488d-91bd-950792bf46af,PAR-048,CIC-2026-PV,2026-07-11,2026-07-14,16.93,8.22,7.398,12.92,Baja,MILPIN-v2.0,modificada,2693.3,4524.74,831.15,Baja,Microaspersion -> Goteo,0.83,0.78,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 12.9 mm.
fa0e6d51-ca16-4802-8bd1-edadb0eb9ffb,PAR-048,CIC-2026-PV,2026-08-11,2026-08-15,21.89,7.53,6.852,15.6,Media,MILPIN-v1.3,aceptada,3481.9,5849.59,1074.51,Alta,Gravedad -> Microaspersion,0.78,0.82,ETo proyectada 7.5 mm/dia (horizonte 7 dias). Kc=0.91 etapa Final. Aplicar lamina 22 mm.
5e401740-f6f4-4ffd-a1df-7ca7be2e72c7,PAR-048,CIC-2026-PV,2026-04-04,2026-04-09,36.46,7.25,5.409,26.52,Alta,MILPIN-v1.2,modificada,5795.8,9736.94,1788.58,Baja,Gravedad -> Microaspersion,0.93,0.84,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Desarrollo.
a5e48b3c-7555-4ccd-82d0-88f82e9218aa,PAR-049,CIC-2025-PV,2025-05-30,2025-05-31,20.05,8.56,7.618,10.78,Alta,MILPIN-v1.3,rechazada,3248.0,5456.64,1002.33,Media,Mantener sistema actual,0.38,0.39,Score optimizacion 0.38: migracion Mantener sistema actual proyecta ahorro 28% consumo anual con payback < 2 ciclos.
9c5c75fb-f81b-4e81-84c7-1709ca642e42,PAR-049,CIC-2025-PV,2025-08-07,2025-08-09,16.87,7.7,6.468,13.04,Baja,MILPIN-v1.2,sin_respuesta,2732.6,4590.77,843.28,Alta,Aspersion -> Goteo,0.48,0.75,Deficit acumulado 13.0 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
60f3f5e2-d583-430a-a530-7975ce68b379,PAR-049,CIC-2025-PV,2025-09-29,2025-10-03,25.74,6.44,2.859,19.11,Alta,MILPIN-v1.3,sin_respuesta,4169.0,7003.92,1286.55,Alta,Aspersion -> Goteo,0.36,0.75,Deficit acumulado 19.1 mm supera umbral critico. Riego urgente antes de 5 dias para evitar dano.
aacd7048-32c6-4198-9053-70efd1eabee0,PAR-049,CIC-2025-PV,2025-05-08,2025-05-09,29.19,8.46,7.022,20.53,Alta,MILPIN-v1.3,sin_respuesta,4729.9,7946.23,1459.65,Media,Microaspersion -> Goteo,0.67,0.65,FAO-56 detecta inicio etapa media con Kc=0.83. Incrementar lamina un 28% respecto evento anterior.
eff079ec-9f1a-47ec-af1a-c898ea4edd42,PAR-049,CIC-2025-PV,2025-06-04,2025-06-08,27.46,8.69,7.213,23.55,Media,MILPIN-v2.0,aceptada,4449.5,7475.16,1373.12,Alta,Aspersion -> Goteo,0.33,0.59,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Media.
e4afb534-6bc9-4e37-9c47-c23d9e164af8,PAR-049,CIC-2025-PV,2025-06-15,2025-06-19,19.23,9.14,7.495,11.87,Alta,MILPIN-v2.0,rechazada,3111.6,5227.49,960.24,Alta,Gravedad -> Microaspersion,0.46,0.58,Balance hidrico acumulado indica deficit de 11.9 mm. Riego preventivo recomendado en 4 dias.
765aeb6a-0bc0-44e8-bbab-49d37b7e2299,PAR-049,CIC-2025-OI,2026-04-03,2026-04-08,17.78,7.27,6.252,8.21,Media,MILPIN-v2.0,sin_respuesta,2876.6,4832.69,887.72,Media,Gravedad -> Goteo,0.53,0.58,Score optimizacion 0.53: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
a1e896b6-9bdf-4c7d-9044-877d1f93db89,PAR-049,CIC-2025-OI,2026-02-01,2026-02-06,26.74,4.57,4.022,22.51,Media,MILPIN-v1.3,rechazada,4332.0,7277.76,1336.86,Alta,Gravedad -> Microaspersion,0.58,0.44,Balance hidrico acumulado indica deficit de 22.5 mm. Riego preventivo recomendado en 5 dias.
0435b911-47a9-4bf9-bce4-f820573f5a1a,PAR-049,CIC-2025-OI,2025-11-05,2025-11-07,29.21,3.6,0.972,20.51,Media,MILPIN-v1.2,rechazada,4729.9,7946.23,1459.65,Alta,Aspersion -> Goteo,0.49,0.71,Deficit acumulado 20.5 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
b3ebb0fa-b01d-41a7-86a5-eda1eccc6cf6,PAR-049,CIC-2025-OI,2025-12-17,2025-12-21,31.43,3.22,2.779,27.54,Alta,MILPIN-v2.0,rechazada,5090.0,8551.2,1570.77,Media,Microaspersion -> Goteo,0.5,0.71,Deficit acumulado 27.5 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
a8c8fa0e-ccd1-49f0-936e-c6c198521bf2,PAR-049,CIC-2026-PV,2026-07-04,2026-07-06,35.64,8.17,6.944,27.58,Media,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Baja,Aspersion -> Goteo,0.94,0.86,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Media.
3eca0029-3af9-4efb-81ab-de45f7f8a695,PAR-049,CIC-2026-PV,2026-03-07,2026-03-11,28.81,6.03,1.628,23.95,Baja,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Media,Gravedad -> Microaspersion,0.9,0.93,ETo proyectada 6.0 mm/dia (horizonte 7 dias). Kc=0.27 etapa Inicial. Aplicar lamina 29 mm.
2a64fd03-a4f4-4d02-a460-10531e5e0727,PAR-049,CIC-2026-PV,2026-04-19,2026-04-21,32.37,7.24,5.35,23.5,Media,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Baja,Aspersion -> Goteo,0.73,0.9,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 23.5 mm.
695e2576-b237-49f3-bae8-eee9b9836ec9,PAR-049,CIC-2026-PV,2026-08-02,2026-08-06,27.39,7.81,6.482,22.85,Media,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Alta,Microaspersion -> Goteo,0.76,0.93,FAO-56 detecta inicio etapa media con Kc=0.83. Incrementar lamina un 0% respecto evento anterior.
c051f1ad-215f-4415-942e-cbb200b2ba91,PAR-049,CIC-2026-PV,2026-09-23,2026-09-26,13.91,6.66,3.417,8.51,Baja,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Media,Aspersion -> Goteo,0.86,0.83,Score optimizacion 0.86: migracion Aspersion -> Goteo proyecta ahorro 0% consumo anual con payback < 2 ciclos.
c644848b-50ad-4bff-9b46-86695e0e975e,PAR-049,CIC-2026-PV,2026-08-19,2026-08-20,22.87,7.22,5.993,15.96,Media,MILPIN-v2.0,modificada,0.0,0.0,0.0,Media,Gravedad -> Microaspersion,0.91,0.76,Score optimizacion 0.91: migracion Gravedad -> Microaspersion proyecta ahorro 0% consumo anual con payback < 2 ciclos.
840bed6b-cf10-4106-aebb-80caed9a0960,PAR-050,CIC-2025-PV,2025-07-19,2025-07-23,20.16,8.34,7.756,12.9,Baja,MILPIN-v2.0,rechazada,1044.4,1754.59,322.3,Alta,Gravedad -> Microaspersion,0.52,0.75,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
b85587ea-4756-4d4c-b10e-a2f8ef0b8fda,PAR-050,CIC-2025-PV,2025-04-28,2025-04-30,14.45,7.59,7.924,6.62,Media,MILPIN-v2.0,rechazada,746.0,1253.28,230.22,Media,Microaspersion -> Goteo,0.45,0.61,Balance hidrico acumulado indica deficit de 6.6 mm. Riego preventivo recomendado en 2 dias.
90a8d252-7c2a-43d3-94c1-3bce17b98a7c,PAR-050,CIC-2025-PV,2025-04-16,2025-04-18,21.07,7.33,6.45,12.19,Alta,MILPIN-v2.0,modificada,1092.9,1836.07,337.27,Baja,Microaspersion -> Goteo,0.38,0.49,Balance hidrico acumulado indica deficit de 12.2 mm. Riego preventivo recomendado en 5 dias.
22b4b6b8-c425-4e68-9854-d8e98ac74509,PAR-050,CIC-2025-PV,2025-08-05,2025-08-08,30.04,7.21,6.345,26.71,Media,MILPIN-v1.2,sin_respuesta,1555.4,2613.07,480.0,Media,Aspersion -> Goteo,0.51,0.47,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
a0dbec9c-ecc8-4ee0-95ff-a0fd384885db,PAR-050,CIC-2025-OI,2026-03-13,2026-03-15,24.6,5.95,5.236,19.36,Media,MILPIN-v1.2,sin_respuesta,1275.7,2143.18,393.68,Alta,Gravedad -> Goteo,0.35,0.67,FAO-56 detecta inicio etapa media con Kc=0.88. Incrementar lamina un 11% respecto evento anterior.
87fa2326-44e9-4793-8962-03d0d4ae8886,PAR-050,CIC-2025-OI,2026-02-19,2026-02-22,17.44,4.29,4.067,14.29,Media,MILPIN-v1.3,modificada,902.7,1516.54,278.57,Baja,Gravedad -> Goteo,0.38,0.55,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Final.
95171ebd-2d99-469c-98a1-c90ebccd8b65,PAR-050,CIC-2025-OI,2026-02-12,2026-02-17,27.66,4.64,4.408,18.37,Media,MILPIN-v1.3,rechazada,1432.3,2406.26,442.01,Media,Gravedad -> Microaspersion,0.54,0.57,Balance hidrico acumulado indica deficit de 18.4 mm. Riego preventivo recomendado en 4 dias.
ea58c57c-424a-4e6e-a006-e33374adabae,PAR-050,CIC-2025-OI,2026-04-09,2026-04-11,25.37,7.42,6.826,17.95,Baja,MILPIN-v1.2,rechazada,1313.0,2205.84,405.19,Baja,Gravedad -> Microaspersion,0.46,0.49,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 17.9 mm.
3db58da3-8b41-402b-9c16-6cf6a28f9366,PAR-050,CIC-2026-PV,2026-04-16,2026-04-19,29.63,7.75,6.51,25.63,Baja,MILPIN-v1.2,modificada,4722.2,7933.3,1457.27,Media,Mantener sistema actual,0.93,0.96,Score optimizacion 0.93: migracion Mantener sistema actual proyecta ahorro 28% consumo anual con payback < 2 ciclos.
85237def-48a4-4358-b7ab-1442f7d97b35,PAR-050,CIC-2026-PV,2026-08-19,2026-08-22,23.76,7.2,6.264,19.47,Baja,MILPIN-v1.2,aceptada,3785.9,6360.31,1168.33,Alta,Gravedad -> Microaspersion,0.84,0.95,Balance hidrico acumulado indica deficit de 19.5 mm. Riego preventivo recomendado en 3 dias.
622242bb-e7d2-4561-9ab1-99c2bda834a4,PAR-050,CIC-2026-PV,2026-09-24,2026-09-26,24.16,6.42,5.778,19.33,Alta,MILPIN-v2.0,aceptada,3853.1,6473.21,1189.07,Media,Gravedad -> Goteo,0.91,0.86,Score optimizacion 0.91: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
53b4a06e-f9fd-46fc-a580-2a2f68035cbd,PAR-050,CIC-2026-PV,2026-08-27,2026-08-29,31.23,7.81,6.795,23.07,Baja,MILPIN-v1.3,aceptada,4979.5,8365.56,1536.67,Alta,Mantener sistema actual,0.72,0.97,Score optimizacion 0.72: migracion Mantener sistema actual proyecta ahorro 28% consumo anual con payback < 2 ciclos.
